arrival_time,service_start_time,response_time,request_group,source,queue_length_before,queue_length_after,queueing_delay,end_to_end_latency
1.18255571903982,1.4729491907474213,1.4753306441536713,4,burst_5_n90,14,13,0.2903934717076013,0.29277492511385134
1.1830579208134584,1.4756991907474222,1.4780806441536722,4,burst_5_n90,13,12,0.2926412699339638,0.2950227233402138
1.1836094807966626,1.481449190747424,1.481499190747424,4,burst_5_n90,12,11,0.2978397099507615,0.29788970995076147
1.1840981280677325,1.49894919074743,1.4989991907474298,4,burst_5_n90,11,10,0.3148510626796974,0.3149010626796974
1.1850018526695316,1.5011991907474307,1.5035806441536808,4,burst_5_n90,10,9,0.31619733807789907,0.3185787914841491
1.1855130904238558,1.5074491907474328,1.5098306441536828,4,burst_5_n90,9,8,0.321936100323577,0.324317553729827
1.1862159054871613,1.5114491907474341,1.511499190747434,4,burst_5_n90,8,7,0.32523328526027284,0.32528328526027284
1.1865731938989654,1.5194491907474368,1.5194991907474367,4,burst_5_n90,7,6,0.33287599684847136,0.33292599684847135
1.187865214366544,1.520199190747437,1.5202491907474371,4,burst_5_n90,6,5,0.332333976380893,0.332383976380893
1.188489755195288,1.5224491907474378,1.5248306441536879,4,burst_5_n90,5,4,0.3339594355521498,0.3363408889583998
1.189239548379054,1.523199190747438,1.525580644153688,4,burst_5_n90,4,3,0.33395964236838394,0.33634109577463395
1.1901395669055044,1.5244491907474385,1.5244991907474383,4,burst_5_n90,3,2,0.3343096238419341,0.3343596238419341
1.1914247230349548,1.5401991907474437,1.5402491907474438,4,burst_5_n90,2,1,0.3487744677124889,0.3488244677124889
1.1921294769598056,1.5516991907474476,1.5517491907474477,4,burst_5_n90,1,0,0.3595697137876419,0.3596197137876419
