arrival_time,service_start_time,response_time,request_group,source,queue_length_before,queue_length_after,queueing_delay,end_to_end_latency
13.674565950110445,14.872521233954286,14.877521233954287,4,burst_5_n90,66,65,1.1979552838438412,1.202955283843841
13.69073976720976,14.929521233954288,14.954852687360539,4,burst_5_n90,65,64,1.2387814667445287,1.2641129201507786
13.6995798457696,14.95652123395429,14.96152123395429,4,burst_5_n90,64,63,1.2569413881846891,1.261941388184689
13.715472951067978,15.007521233954291,15.032852687360542,4,burst_5_n90,63,62,1.292048282886313,1.3173797362925628
13.7321006991061,15.025521233954292,15.030521233954293,4,burst_5_n90,62,61,1.2934205348481917,1.2984205348481916
13.748252708197127,15.055521233954293,15.060521233954294,4,burst_5_n90,61,60,1.3072685257571663,1.3122685257571662
13.755903464946337,15.082521233954294,15.107852687360545,4,burst_5_n90,60,59,1.3266177690079566,1.3519492224142065
13.761478122397483,15.109521233954295,15.134852687360546,4,burst_5_n90,59,58,1.3480431115568123,1.3733745649630622
13.767144702302405,15.118521233954295,15.123521233954296,4,burst_5_n90,58,57,1.3513765316518906,1.3563765316518905
13.772377271055642,15.136521233954296,15.141521233954297,4,burst_5_n90,57,56,1.3641439628986536,1.3691439628986535
13.77772024748682,15.151521233954297,15.176852687360547,4,burst_5_n90,56,55,1.3738009864674758,1.3991324398737257
13.789106803609926,15.157521233954297,15.162521233954298,4,burst_5_n90,55,54,1.3684144303443713,1.3734144303443712
13.804471243675456,15.274521233954301,15.279521233954302,4,burst_5_n90,54,53,1.470049990278845,1.475049990278845
13.818973515268278,15.349521233954304,15.354521233954305,4,burst_5_n90,53,52,1.5305477186860266,1.5355477186860265
13.828277932606444,15.469521233954309,15.49485268736056,4,burst_5_n90,52,51,1.6412433013478651,1.666574754754115
13.840080816423354,15.49052123395431,15.51585268736056,4,burst_5_n90,51,50,1.6504404175309553,1.6757718709372051
13.853995686349188,15.52352123395431,15.528521233954311,4,burst_5_n90,50,49,1.6695255476051223,1.6745255476051222
13.857616496554074,15.664521233954316,15.669521233954317,4,burst_5_n90,49,48,1.8069047374002416,1.8119047374002415
13.869528929917024,15.709521233954318,15.734852687360569,4,burst_5_n90,48,47,1.8399923040372936,1.8653237574435435
13.88502972069777,15.820521233954322,15.825521233954323,4,burst_5_n90,47,46,1.9354915132565527,1.9404915132565526
13.898694882228781,15.937521233954326,15.962852687360577,4,burst_5_n90,46,45,2.038826351725545,2.064157805131795
13.911896904850341,15.979521233954328,15.984521233954329,4,burst_5_n90,45,44,2.067624329103987,2.072624329103987
13.921180576372494,15.991521233954328,16.01685268736058,4,burst_5_n90,44,43,2.070340657581834,2.095672110988084
13.926151289116556,15.997521233954329,16.00252123395433,4,burst_5_n90,43,42,2.071369944837773,2.076369944837773
13.939914839323247,16.05152123395433,16.056521233954328,4,burst_5_n90,42,41,2.1116063946310817,2.1166063946310816
13.947103087001297,16.240521233954336,16.265852687360585,4,burst_5_n90,41,40,2.293418146953039,2.318749600359289
13.96103494639341,16.30052123395434,16.325852687360587,4,burst_5_n90,40,39,2.339486287560929,2.3648177409671787
13.977426811354754,16.32752123395434,16.33252123395434,4,burst_5_n90,39,38,2.350094422599586,2.355094422599586
13.985526885683754,16.34252123395434,16.34752123395434,4,burst_5_n90,38,37,2.356994348270586,2.361994348270586
13.99370685586105,16.35752123395434,16.36252123395434,4,burst_5_n90,37,36,2.3638143780932914,2.3688143780932913
14.009740732754144,16.480521233954345,16.485521233954344,4,burst_5_n90,36,35,2.470780501200201,2.4757805012002008
14.022577833539277,16.58252123395435,16.607852687360598,4,burst_5_n90,35,34,2.5599434004150723,2.585274853821322
14.027425886242872,16.61252123395435,16.6378526873606,4,burst_5_n90,34,33,2.585095347711478,2.610426801117728
14.031655238731961,16.64252123395435,16.6678526873606,4,burst_5_n90,33,32,2.6108659952223903,2.63619744862864
14.036231808817455,16.672521233954352,16.6978526873606,4,burst_5_n90,32,31,2.636289425136898,2.6616208785431477
14.051661678996012,16.750521233954355,16.755521233954354,4,burst_5_n90,31,30,2.698859554958343,2.703859554958343
14.065675307537276,16.87352123395436,16.89885268736061,4,burst_5_n90,30,29,2.807845926417084,2.8331773798233337
14.070180217583188,16.927521233954362,16.95285268736061,4,burst_5_n90,29,28,2.8573410163711745,2.8826724697774244
14.084481968473954,16.999521233954365,17.024852687360614,4,burst_5_n90,28,27,2.915039265480411,2.940370718886661
14.100998374059591,17.011521233954365,17.036852687360614,4,burst_5_n90,27,26,2.9105228598947743,2.935854313301024
14.11286303747499,17.12852123395437,17.13352123395437,4,burst_5_n90,26,25,3.0156581964793805,3.0206581964793804
14.120308905650058,17.17352123395437,17.17852123395437,4,burst_5_n90,25,24,3.0532123283043138,3.0582123283043137
14.130609610283468,17.197521233954372,17.22285268736062,4,burst_5_n90,24,23,3.0669116236709044,3.0922430770771543
14.134895777752405,17.320521233954377,17.345852687360626,4,burst_5_n90,23,22,3.185625456201972,3.210956909608222
14.137500876061853,17.335521233954378,17.360852687360627,4,burst_5_n90,22,21,3.198020357892524,3.223351811298774
14.153881694614077,17.37752123395438,17.402852687360628,4,burst_5_n90,21,20,3.2236395393403026,3.2489709927465524
